source,time,topic,topic_value
media,15,0,0.5867573618888855
media,15,1,-0.3913789689540863
media,15,2,0.05328455567359924
media,15,3,-0.24742914736270905
media,15,4,-0.03565511852502823
media,16,0,0.5957072377204895
media,16,1,-0.3968607485294342
media,16,2,0.05355256795883179
media,16,3,-0.24961237609386444
media,16,4,-0.03601855784654617
media,17,0,0.5998209714889526
media,17,1,-0.40053990483283997
media,17,2,0.05329453945159912
media,17,3,-0.2496294230222702
media,17,4,-0.0359555259346962
media,18,0,0.6036336421966553
media,18,1,-0.40321028232574463
media,18,2,0.05320313572883606
media,18,3,-0.2502468526363373
media,18,4,-0.035964109003543854
media,19,0,0.607330322265625
media,19,1,-0.405492901802063
media,19,2,0.053210556507110596
media,19,3,-0.2512218654155731
media,19,4,-0.036275722086429596
official,0,0,-0.09421040117740631
official,0,1,0.12162826955318451
official,0,2,0.07676872611045837
official,0,3,-0.04887871816754341
official,0,4,-0.10893333703279495
official,1,0,-0.09492094814777374
official,1,1,0.13670594990253448
official,1,2,0.07768033444881439
official,1,3,-0.04837759956717491
official,1,4,-0.11028427630662918
official,2,0,-0.1085902601480484
official,2,1,0.11996079981327057
official,2,2,0.08181217312812805
official,2,3,-0.03393055871129036
official,2,4,-0.0987033024430275
official,3,0,-0.11731080710887909
official,3,1,0.10791199654340744
official,3,2,0.08213847875595093
official,3,3,-0.023991484194993973
official,3,4,-0.08926767855882645
official,4,0,-0.11986427009105682
official,4,1,0.09951994568109512
official,4,2,0.0817641168832779
official,4,3,-0.019001219421625137
official,4,4,-0.08309901505708694
official,5,0,-0.11956439912319183
official,5,1,0.09328169375658035
official,5,2,0.0809105783700943
official,5,3,-0.01640329137444496
official,5,4,-0.07892600446939468
official,6,0,-0.11654649674892426
official,6,1,0.08719535171985626
official,6,2,0.08035704493522644
official,6,3,-0.015615787357091904
official,6,4,-0.07582039386034012
official,7,0,-0.10837213695049286
official,7,1,0.0785532221198082
official,7,2,0.08120642602443695
official,7,3,-0.017436403781175613
official,7,4,-0.07347647100687027
official,8,0,-0.09959228336811066
official,8,1,0.06980939954519272
official,8,2,0.08143477141857147
official,8,3,-0.01928824558854103
official,8,4,-0.07137305289506912
official,9,0,-0.09255950152873993
official,9,1,0.0626455619931221
official,9,2,0.08039358258247375
official,9,3,-0.02026573196053505
official,9,4,-0.06910426169633865
official,10,0,-0.07488633692264557
official,10,1,0.0491999015212059
official,10,2,0.08180132508277893
official,10,3,-0.026333589106798172
official,10,4,-0.06736017018556595
official,11,0,-0.05076088383793831
official,11,1,0.03152509033679962
official,11,2,0.08138808608055115
official,11,3,-0.034606631845235825
official,11,4,-0.0656096413731575
official,12,0,-0.017094869166612625
official,12,1,0.008397706784307957
official,12,2,0.07682006061077118
official,12,3,-0.04677088186144829
official,12,4,-0.06295705586671829
official,13,0,0.03768102452158928
official,13,1,-0.02692357450723648
official,13,2,0.06568053364753723
official,13,3,-0.06827571988105774
official,13,4,-0.05910272151231766
official,14,0,0.12905876338481903
official,14,1,-0.084343321621418
official,14,2,0.04594644904136658
official,14,3,-0.1059647649526596
official,14,4,-0.0541219487786293
official,15,0,0.23522810637950897
official,15,1,-0.15406851470470428
official,15,2,0.02454647421836853
official,15,3,-0.14951960742473602
official,15,4,-0.05009020119905472
official,16,0,0.24080459773540497
official,16,1,-0.16885195672512054
official,16,2,0.005393847823143005
official,16,3,-0.14923886954784393
official,16,4,-0.047073014080524445
official,17,0,0.23810254037380219
official,17,1,-0.1681872457265854
official,17,2,-0.004361391067504883
official,17,3,-0.1473846584558487
official,17,4,-0.04118341952562332
official,18,0,0.2310151904821396
official,18,1,-0.16391931474208832
official,18,2,-0.010030031204223633
official,18,3,-0.143332377076149
official,18,4,-0.03688541799783707
official,19,0,0.2224864810705185
official,19,1,-0.15849636495113373
official,19,2,-0.01335945725440979
official,19,3,-0.13907085359096527
official,19,4,-0.03387606889009476
