source,time,topic,topic_value
official,6,9,0.08860927820205688
official,7,0,0.0972609594464302
official,7,1,0.051577452570199966
official,7,2,0.14852862060070038
official,7,3,0.1184924840927124
official,7,4,0.042518503963947296
official,7,5,0.16083499789237976
official,7,6,0.06419607996940613
official,7,7,0.05153445526957512
official,7,8,0.17646463215351105
official,7,9,0.08859164267778397
official,8,0,0.09726808220148087
official,8,1,0.05157354101538658
official,8,2,0.14857441186904907
official,8,3,0.11848784238100052
official,8,4,0.04250453785061836
official,8,5,0.16084414720535278
official,8,6,0.06418237835168839
official,8,7,0.0515279583632946
official,8,8,0.17645494639873505
official,8,9,0.08858222514390945
official,9,0,0.09727402031421661
official,9,1,0.05157141387462616
official,9,2,0.1486007422208786
official,9,3,0.11848431825637817
official,9,4,0.042496733367443085
official,9,5,0.16084864735603333
official,9,6,0.0641738548874855
official,9,7,0.05152484029531479
official,9,8,0.1764483004808426
official,9,9,0.08857710659503937
official,10,0,0.09727837890386581
official,10,1,0.05157024785876274
official,10,2,0.14861488342285156
official,10,3,0.11848197132349014
official,10,4,0.04249269887804985
official,10,5,0.16085097193717957
official,10,6,0.06416872143745422
official,10,7,0.05152343586087227
official,10,8,0.17644453048706055
official,10,9,0.08857426047325134
official,11,0,0.0972813069820404
official,11,1,0.051569584757089615
official,11,2,0.14862191677093506
official,11,3,0.11848051100969315
official,11,4,0.04249081760644913
official,11,5,0.16085225343704224
official,11,6,0.0641656219959259
official,11,7,0.05152284726500511
official,11,8,0.17644262313842773
official,11,9,0.08857250958681107
official,12,0,0.09728320688009262
official,12,1,0.05156920477747917
official,12,2,0.14862507581710815
official,12,3,0.1184796616435051
official,12,4,0.04249010980129242
official,12,5,0.16085301339626312
official,12,6,0.06416377425193787
official,12,7,0.05152260139584541
official,12,8,0.17644184827804565
official,12,9,0.08857140690088272
official,13,0,0.09728442877531052
official,13,1,0.05156899243593216
official,13,2,0.14862626791000366
official,13,3,0.11847920715808868
official,13,4,0.04248998686671257
official,13,5,0.1608535647392273
official,13,6,0.0641627088189125
official,13,7,0.05152253806591034
official,13,8,0.17644168436527252
official,13,9,0.08857068419456482
official,14,0,0.09728515148162842
official,14,1,0.05156886577606201
official,14,2,0.14862649142742157
official,14,3,0.11847895383834839
official,14,4,0.04249013215303421
official,14,5,0.16085384786128998
official,14,6,0.06416206806898117
official,14,7,0.05152249336242676
official,14,8,0.17644181847572327
official,14,9,0.08857016265392303
official,15,0,0.09728556871414185
official,15,1,0.05156879499554634
official,15,2,0.14862626791000366
official,15,3,0.11847884207963943
official,15,4,0.042490363121032715
official,15,5,0.16085407137870789
official,15,6,0.06416166573762894
official,15,7,0.05152246356010437
official,15,8,0.17644207179546356
official,15,9,0.08856980502605438
official,16,0,0.09728584438562393
official,16,1,0.05156877264380455
official,16,2,0.14862596988677979
official,16,3,0.11847884207963943
official,16,4,0.0424906350672245
official,16,5,0.1608542799949646
official,16,6,0.06416145712137222
official,16,7,0.051522452384233475
official,16,8,0.17644232511520386
official,16,9,0.08856956660747528
official,17,0,0.09728601574897766
official,17,1,0.05156875029206276
official,17,2,0.14862556755542755
official,17,3,0.11847881227731705
official,17,4,0.0424908772110939
official,17,5,0.16085439920425415
official,17,6,0.06416133046150208
official,17,7,0.051522430032491684
official,17,8,0.17644257843494415
official,17,9,0.08856937289237976
official,18,0,0.09728605300188065
official,18,1,0.05156873166561127
official,18,2,0.1486252099275589
official,18,3,0.11847881227731705
official,18,4,0.04249108210206032
official,18,5,0.1608544886112213
official,18,6,0.06416124105453491
official,18,7,0.0515223927795887
official,18,8,0.17644274234771729
official,18,9,0.08856923133134842
media,0,0,0.0972977951169014
media,0,1,0.05173866078257561
media,0,2,0.14861948788166046
media,0,3,0.11878981441259384
media,0,4,0.042783234268426895
media,0,5,0.16026857495307922
media,0,6,0.06445509940385818
media,0,7,0.05138479918241501
media,0,8,0.17608515918254852
media,0,9,0.08857736736536026
media,1,0,0.09724867343902588
media,1,1,0.0516786091029644
media,1,2,0.14859464764595032
media,1,3,0.11874169111251831
media,1,4,0.042618703097105026
media,1,5,0.16057579219341278
media,1,6,0.0643073096871376
media,1,7,0.051402024924755096
media,1,8,0.1762273609638214
media,1,9,0.08860518038272858
media,2,0,0.09738508611917496
media,2,1,0.05169375240802765
media,2,2,0.14851580560207367
media,2,3,0.11850591003894806
media,2,4,0.04259825497865677
media,2,5,0.16062292456626892
media,2,6,0.0642414465546608
media,2,7,0.05156445503234863
media,2,8,0.17617712914943695
media,2,9,0.08869509398937225
media,3,0,0.09732554107904434
media,3,1,0.05165936425328255
media,3,2,0.14825952053070068
media,3,3,0.11848045885562897
media,3,4,0.04263833165168762
media,3,5,0.16065098345279694
media,3,6,0.0642894059419632
media,3,7,0.05162191390991211
media,3,8,0.1763409674167633
media,3,9,0.0887335017323494
media,4,0,0.09727457910776138
media,4,1,0.05162206292152405
media,4,2,0.1482580155134201
media,4,3,0.11849375814199448
media,4,4,0.0426156260073185
media,4,5,0.16072307527065277
media,4,6,0.06427769362926483
media,4,7,0.0516006238758564
media,4,8,0.17644573748111725
media,4,9,0.08868881314992905
media,5,0,0.09725537896156311
media,5,1,0.05159789323806763
media,5,2,0.14835608005523682
media,5,3,0.1184995248913765
media,5,4,0.04257555305957794
media,5,5,0.1607816219329834
media,5,6,0.06424588710069656
media,5,7,0.051569387316703796
media,5,8,0.17647786438465118
media,5,9,0.08864083141088486
media,6,0,0.097254678606987
media,6,1,0.0515844002366066
media,6,2,0.1484558880329132
media,6,3,0.11849737167358398
media,6,4,0.04254155978560448
media,6,5,0.16081666946411133
media,6,6,0.06421682238578796
media,6,7,0.05154721066355705
media,6,8,0.17647604644298553
media,6,9,0.08860933780670166
media,7,0,0.09726084023714066
media,7,1,0.051577236503362656
media,7,2,0.14852865040302277
media,7,3,0.11849252134561539
media,7,4,0.04251847416162491
media,7,5,0.16083502769470215
media,7,6,0.0641959011554718
media,7,7,0.0515344999730587
media,7,8,0.1764652132987976
media,7,9,0.08859167993068695
media,8,0,0.0972680151462555
media,8,1,0.05157341808080673
media,8,2,0.14857441186904907
media,8,3,0.11848782002925873
media,8,4,0.04250449687242508
media,8,5,0.1608441323041916
media,8,6,0.06418224424123764
media,8,7,0.0515279695391655
media,8,8,0.17645519971847534
media,8,9,0.08858222514390945
media,9,0,0.09727400541305542
media,9,1,0.051571350544691086
media,9,2,0.1486007571220398
media,9,3,0.11848431825637817
media,9,4,0.04249671474099159
media,9,5,0.16084864735603333
media,9,6,0.06417379528284073
media,9,7,0.051524847745895386
media,9,8,0.17644844949245453
media,9,9,0.08857712149620056
media,10,0,0.09727835655212402
media,10,1,0.05157021805644035
media,10,2,0.14861491322517395
media,10,3,0.11848197132349014
media,10,4,0.04249269887804985
media,10,5,0.16085100173950195
media,10,6,0.06416866928339005
media,10,7,0.051523447036743164
media,10,8,0.17644460499286652
media,10,9,0.08857423812150955
media,11,0,0.0972813069820404
media,11,1,0.051569558680057526
media,11,2,0.14862190186977386
media,11,3,0.11848051100969315
media,11,4,0.04249081760644913
media,11,5,0.16085225343704224
media,11,6,0.06416559964418411
media,11,7,0.05152284726500511
media,11,8,0.17644266784191132
media,11,9,0.08857250958681107
media,12,0,0.09728322178125381
media,12,1,0.05156920477747917
media,12,2,0.14862509071826935
media,12,3,0.11847969144582748
media,12,4,0.042490120977163315
media,12,5,0.1608530431985855
media,12,6,0.06416377425193787
media,12,7,0.0515226274728775
media,12,8,0.17644190788269043
media,12,9,0.08857142180204391
media,13,0,0.09728442877531052
media,13,1,0.05156899243593216
media,13,2,0.14862626791000366
media,13,3,0.11847920715808868
media,13,4,0.04248998686671257
media,13,5,0.1608535647392273
media,13,6,0.06416268646717072
media,13,7,0.051522526890039444
media,13,8,0.1764417290687561
media,13,9,0.08857068419456482
media,14,0,0.09728515148162842
media,14,1,0.05156886577606201
media,14,2,0.14862649142742157
media,14,3,0.11847895383834839
media,14,4,0.04249013215303421
media,14,5,0.16085383296012878
media,14,6,0.06416204571723938
media,14,7,0.05152249336242676
media,14,8,0.17644181847572327
media,14,9,0.08857016265392303
media,15,0,0.09728556871414185
media,15,1,0.05156879499554634
media,15,2,0.14862626791000366
media,15,3,0.11847884207963943
media,15,4,0.042490363121032715
media,15,5,0.16085407137870789
media,15,6,0.06416166573762894
media,15,7,0.05152246356010437
media,15,8,0.17644205689430237
media,15,9,0.08856980502605438
media,16,0,0.09728584438562393
media,16,1,0.05156877264380455
media,16,2,0.1486259400844574
media,16,3,0.11847881227731705
media,16,4,0.0424906350672245
media,16,5,0.1608542799949646
media,16,6,0.06416145712137222
media,16,7,0.051522452384233475
media,16,8,0.17644232511520386
media,16,9,0.08856956660747528
media,17,0,0.09728598594665527
media,17,1,0.05156875029206276
media,17,2,0.14862556755542755
media,17,3,0.11847881227731705
media,17,4,0.0424908772110939
media,17,5,0.16085439920425415
media,17,6,0.06416133046150208
media,17,7,0.051522430032491684
media,17,8,0.17644257843494415
media,17,9,0.08856937289237976
media,18,0,0.09728605300188065
media,18,1,0.05156873166561127
media,18,2,0.1486252099275589
media,18,3,0.11847881227731705
media,18,4,0.04249108210206032
media,18,5,0.16085447371006012
media,18,6,0.06416124105453491
media,18,7,0.0515223927795887
media,18,8,0.17644274234771729
media,18,9,0.08856923133134842
