source,time,topic,topic_value
rnz,17,2,0.18126876652240753
rnz,17,3,0.22906886041164398
rnz,17,4,0.16253574192523956
rnz,18,0,0.2594040334224701
rnz,18,1,0.16772261261940002
rnz,18,2,0.18126876652240753
rnz,18,3,0.22906886041164398
rnz,18,4,0.16253574192523956
rnz,19,0,0.2594040334224701
rnz,19,1,0.16772261261940002
rnz,19,2,0.18126876652240753
rnz,19,3,0.22906886041164398
rnz,19,4,0.16253574192523956
daily ft,0,0,0.25964629650115967
daily ft,0,1,0.16762448847293854
daily ft,0,2,0.18063846230506897
daily ft,0,3,0.2296457141637802
daily ft,0,4,0.16244500875473022
daily ft,1,0,0.2597736120223999
daily ft,1,1,0.1676463484764099
daily ft,1,2,0.18078425526618958
daily ft,1,3,0.22950156033039093
daily ft,1,4,0.1622941941022873
daily ft,2,0,0.2595115005970001
daily ft,2,1,0.16777628660202026
daily ft,2,2,0.18116456270217896
daily ft,2,3,0.22898678481578827
daily ft,2,4,0.1625608205795288
daily ft,3,0,0.2594470977783203
daily ft,3,1,0.1677303910255432
daily ft,3,2,0.1812499761581421
daily ft,3,3,0.22902098298072815
daily ft,3,4,0.16255147755146027
daily ft,4,0,0.25941944122314453
daily ft,4,1,0.16772152483463287
daily ft,4,2,0.18126772344112396
daily ft,4,3,0.2290535569190979
daily ft,4,4,0.16253776848316193
daily ft,5,0,0.2594095468521118
daily ft,5,1,0.167721226811409
daily ft,5,2,0.18127012252807617
daily ft,5,3,0.2290644645690918
daily ft,5,4,0.16253454983234406
daily ft,6,0,0.2594062387943268
daily ft,6,1,0.16772176325321198
daily ft,6,2,0.1812698096036911
daily ft,6,3,0.22906753420829773
daily ft,6,4,0.16253452003002167
daily ft,7,0,0.2594050168991089
daily ft,7,1,0.1677221804857254
daily ft,7,2,0.18126939237117767
daily ft,7,3,0.22906841337680817
daily ft,7,4,0.1625349521636963
daily ft,8,0,0.25940456986427307
daily ft,8,1,0.16772237420082092
daily ft,8,2,0.18126912415027618
daily ft,8,3,0.22906868159770966
daily ft,8,4,0.16253529489040375
daily ft,9,0,0.25940436124801636
daily ft,9,1,0.16772247850894928
daily ft,9,2,0.18126893043518066
daily ft,9,3,0.229068785905838
daily ft,9,4,0.16253547370433807
daily ft,10,0,0.2594042420387268
daily ft,10,1,0.16772250831127167
daily ft,10,2,0.1812688410282135
daily ft,10,3,0.229068785905838
daily ft,10,4,0.16253556311130524
daily ft,11,0,0.25940415263175964
daily ft,11,1,0.16772255301475525
daily ft,11,2,0.1812688112258911
daily ft,11,3,0.229068785905838
daily ft,11,4,0.16253562271595
daily ft,12,0,0.25940412282943726
daily ft,12,1,0.16772256791591644
daily ft,12,2,0.18126878142356873
daily ft,12,3,0.2290688008069992
daily ft,12,4,0.1625356674194336
daily ft,13,0,0.25940412282943726
daily ft,13,1,0.16772259771823883
daily ft,13,2,0.18126876652240753
daily ft,13,3,0.2290688008069992
daily ft,13,4,0.16253569722175598
daily ft,14,0,0.2594040632247925
daily ft,14,1,0.16772259771823883
daily ft,14,2,0.18126876652240753
daily ft,14,3,0.2290688008069992
daily ft,14,4,0.16253569722175598
daily ft,15,0,0.25940412282943726
daily ft,15,1,0.16772261261940002
daily ft,15,2,0.18126876652240753
daily ft,15,3,0.22906886041164398
daily ft,15,4,0.16253571212291718
daily ft,16,0,0.2594040334224701
daily ft,16,1,0.16772259771823883
daily ft,16,2,0.18126875162124634
daily ft,16,3,0.2290688008069992
daily ft,16,4,0.16253571212291718
daily ft,17,0,0.2594040334224701
daily ft,17,1,0.16772261261940002
daily ft,17,2,0.18126876652240753
daily ft,17,3,0.22906886041164398
daily ft,17,4,0.16253574192523956
daily ft,18,0,0.2594040334224701
daily ft,18,1,0.16772261261940002
daily ft,18,2,0.18126876652240753
daily ft,18,3,0.22906886041164398
daily ft,18,4,0.16253574192523956
daily ft,19,0,0.2594040334224701
daily ft,19,1,0.16772261261940002
daily ft,19,2,0.18126876652240753
daily ft,19,3,0.22906886041164398
daily ft,19,4,0.16253574192523956
france 24,0,0,0.25964629650115967
france 24,0,1,0.16762448847293854
france 24,0,2,0.18063846230506897
france 24,0,3,0.2296457141637802
france 24,0,4,0.16244500875473022
france 24,1,0,0.2597736120223999
france 24,1,1,0.1676463484764099
france 24,1,2,0.18078425526618958
france 24,1,3,0.22950156033039093
france 24,1,4,0.1622941941022873
france 24,2,0,0.2595115005970001
france 24,2,1,0.16777628660202026
france 24,2,2,0.18116456270217896
france 24,2,3,0.22898678481578827
france 24,2,4,0.1625608205795288
france 24,3,0,0.2594470977783203
france 24,3,1,0.1677303910255432
france 24,3,2,0.1812499761581421
france 24,3,3,0.22902098298072815
france 24,3,4,0.16255147755146027
france 24,4,0,0.25941944122314453
france 24,4,1,0.16772152483463287
france 24,4,2,0.18126772344112396
france 24,4,3,0.2290535569190979
france 24,4,4,0.16253776848316193
france 24,5,0,0.2594095468521118
france 24,5,1,0.167721226811409
france 24,5,2,0.18127012252807617
france 24,5,3,0.2290644645690918
france 24,5,4,0.16253454983234406
france 24,6,0,0.2594062387943268
france 24,6,1,0.16772176325321198
france 24,6,2,0.1812698096036911
france 24,6,3,0.22906753420829773
france 24,6,4,0.16253452003002167
france 24,7,0,0.2594050168991089
france 24,7,1,0.1677221804857254
france 24,7,2,0.18126939237117767
france 24,7,3,0.22906841337680817
france 24,7,4,0.1625349521636963
france 24,8,0,0.25940456986427307
france 24,8,1,0.16772237420082092
france 24,8,2,0.18126912415027618
france 24,8,3,0.22906868159770966
france 24,8,4,0.16253529489040375
france 24,9,0,0.25940436124801636
france 24,9,1,0.16772247850894928
france 24,9,2,0.18126893043518066
france 24,9,3,0.229068785905838
france 24,9,4,0.16253547370433807
france 24,10,0,0.2594042420387268
france 24,10,1,0.16772250831127167
france 24,10,2,0.1812688410282135
france 24,10,3,0.229068785905838
france 24,10,4,0.16253556311130524
france 24,11,0,0.25940415263175964
france 24,11,1,0.16772255301475525
france 24,11,2,0.1812688112258911
france 24,11,3,0.229068785905838
france 24,11,4,0.16253562271595
france 24,12,0,0.25940412282943726
france 24,12,1,0.16772256791591644
france 24,12,2,0.18126878142356873
france 24,12,3,0.2290688008069992
france 24,12,4,0.1625356674194336
france 24,13,0,0.25940412282943726
france 24,13,1,0.16772259771823883
france 24,13,2,0.18126876652240753
france 24,13,3,0.2290688008069992
france 24,13,4,0.16253569722175598
france 24,14,0,0.2594040632247925
france 24,14,1,0.16772259771823883
france 24,14,2,0.18126876652240753
france 24,14,3,0.2290688008069992
france 24,14,4,0.16253569722175598
france 24,15,0,0.25940412282943726
france 24,15,1,0.16772261261940002
france 24,15,2,0.18126876652240753
france 24,15,3,0.22906886041164398
france 24,15,4,0.16253571212291718
france 24,16,0,0.2594040334224701
france 24,16,1,0.16772259771823883
france 24,16,2,0.18126875162124634
france 24,16,3,0.2290688008069992
france 24,16,4,0.16253571212291718
france 24,17,0,0.2594040334224701
france 24,17,1,0.16772261261940002
france 24,17,2,0.18126876652240753
france 24,17,3,0.22906886041164398
france 24,17,4,0.16253574192523956
france 24,18,0,0.2594040334224701
france 24,18,1,0.16772261261940002
france 24,18,2,0.18126876652240753
france 24,18,3,0.22906886041164398
france 24,18,4,0.16253574192523956
france 24,19,0,0.2594040334224701
france 24,19,1,0.16772261261940002
france 24,19,2,0.18126876652240753
france 24,19,3,0.22906886041164398
france 24,19,4,0.16253574192523956
portugal news,0,0,0.25964629650115967
portugal news,0,1,0.16762448847293854
portugal news,0,2,0.18063846230506897
portugal news,0,3,0.2296457141637802
portugal news,0,4,0.16244500875473022
portugal news,1,0,0.2597736120223999
portugal news,1,1,0.1676463484764099
portugal news,1,2,0.18078425526618958
portugal news,1,3,0.22950156033039093
portugal news,1,4,0.1622941941022873
portugal news,2,0,0.2595115005970001
portugal news,2,1,0.16777628660202026
portugal news,2,2,0.18116456270217896
portugal news,2,3,0.22898678481578827
portugal news,2,4,0.1625608205795288
portugal news,3,0,0.2594470977783203
portugal news,3,1,0.1677303910255432
portugal news,3,2,0.1812499761581421
portugal news,3,3,0.22902098298072815
portugal news,3,4,0.16255147755146027
portugal news,4,0,0.25941944122314453
portugal news,4,1,0.16772152483463287
portugal news,4,2,0.18126772344112396
portugal news,4,3,0.2290535569190979
portugal news,4,4,0.16253776848316193
portugal news,5,0,0.2594095468521118
portugal news,5,1,0.167721226811409
portugal news,5,2,0.18127012252807617
portugal news,5,3,0.2290644645690918
portugal news,5,4,0.16253454983234406
portugal news,6,0,0.2594062387943268
portugal news,6,1,0.16772176325321198
portugal news,6,2,0.1812698096036911
portugal news,6,3,0.22906753420829773
portugal news,6,4,0.16253452003002167
portugal news,7,0,0.2594050168991089
portugal news,7,1,0.1677221804857254
portugal news,7,2,0.18126939237117767
portugal news,7,3,0.22906841337680817
portugal news,7,4,0.1625349521636963
portugal news,8,0,0.25940456986427307
portugal news,8,1,0.16772237420082092
portugal news,8,2,0.18126912415027618
portugal news,8,3,0.22906868159770966
portugal news,8,4,0.16253529489040375
portugal news,9,0,0.25940436124801636
portugal news,9,1,0.16772247850894928
portugal news,9,2,0.18126893043518066
portugal news,9,3,0.229068785905838
portugal news,9,4,0.16253547370433807
portugal news,10,0,0.2594042420387268
portugal news,10,1,0.16772250831127167
portugal news,10,2,0.1812688410282135
portugal news,10,3,0.229068785905838
portugal news,10,4,0.16253556311130524
portugal news,11,0,0.25940415263175964
portugal news,11,1,0.16772255301475525
portugal news,11,2,0.1812688112258911
portugal news,11,3,0.229068785905838
portugal news,11,4,0.16253562271595
portugal news,12,0,0.25940412282943726
portugal news,12,1,0.16772256791591644
portugal news,12,2,0.18126878142356873
portugal news,12,3,0.2290688008069992
portugal news,12,4,0.1625356674194336
portugal news,13,0,0.25940412282943726
portugal news,13,1,0.16772259771823883
portugal news,13,2,0.18126876652240753
portugal news,13,3,0.2290688008069992
portugal news,13,4,0.16253569722175598
portugal news,14,0,0.2594040632247925
portugal news,14,1,0.16772259771823883
portugal news,14,2,0.18126876652240753
portugal news,14,3,0.2290688008069992
portugal news,14,4,0.16253569722175598
portugal news,15,0,0.25940412282943726
portugal news,15,1,0.16772261261940002
portugal news,15,2,0.18126876652240753
portugal news,15,3,0.22906886041164398
portugal news,15,4,0.16253571212291718
portugal news,16,0,0.2594040334224701
portugal news,16,1,0.16772259771823883
portugal news,16,2,0.18126875162124634
portugal news,16,3,0.2290688008069992
portugal news,16,4,0.16253571212291718
portugal news,17,0,0.2594040334224701
portugal news,17,1,0.16772261261940002
portugal news,17,2,0.18126876652240753
portugal news,17,3,0.22906886041164398
portugal news,17,4,0.16253574192523956
portugal news,18,0,0.2594040334224701
portugal news,18,1,0.16772261261940002
portugal news,18,2,0.18126876652240753
portugal news,18,3,0.22906886041164398
portugal news,18,4,0.16253574192523956
portugal news,19,0,0.2594040334224701
portugal news,19,1,0.16772261261940002
portugal news,19,2,0.18126876652240753
portugal news,19,3,0.22906886041164398
portugal news,19,4,0.16253574192523956
abc news,0,0,0.25964629650115967
abc news,0,1,0.16762448847293854
abc news,0,2,0.18063846230506897
abc news,0,3,0.2296457141637802
abc news,0,4,0.16244500875473022
abc news,1,0,0.2597736120223999
abc news,1,1,0.1676463484764099
abc news,1,2,0.18078425526618958
abc news,1,3,0.22950156033039093
abc news,1,4,0.1622941941022873
abc news,2,0,0.2595115005970001
abc news,2,1,0.16777628660202026
abc news,2,2,0.18116456270217896
abc news,2,3,0.22898678481578827
abc news,2,4,0.1625608205795288
abc news,3,0,0.2594470977783203
abc news,3,1,0.1677303910255432
abc news,3,2,0.1812499761581421
abc news,3,3,0.22902098298072815
abc news,3,4,0.16255147755146027
abc news,4,0,0.25941944122314453
abc news,4,1,0.16772152483463287
abc news,4,2,0.18126772344112396
abc news,4,3,0.2290535569190979
abc news,4,4,0.16253776848316193
abc news,5,0,0.2594095468521118
abc news,5,1,0.167721226811409
abc news,5,2,0.18127012252807617
abc news,5,3,0.2290644645690918
abc news,5,4,0.16253454983234406
abc news,6,0,0.2594062387943268
abc news,6,1,0.16772176325321198
abc news,6,2,0.1812698096036911
abc news,6,3,0.22906753420829773
abc news,6,4,0.16253452003002167
abc news,7,0,0.2594050168991089
abc news,7,1,0.1677221804857254
abc news,7,2,0.18126939237117767
abc news,7,3,0.22906841337680817
abc news,7,4,0.1625349521636963
abc news,8,0,0.25940456986427307
abc news,8,1,0.16772237420082092
abc news,8,2,0.18126912415027618
abc news,8,3,0.22906868159770966
abc news,8,4,0.16253529489040375
abc news,9,0,0.25940436124801636
abc news,9,1,0.16772247850894928
abc news,9,2,0.18126893043518066
abc news,9,3,0.229068785905838
abc news,9,4,0.16253547370433807
abc news,10,0,0.2594042420387268
abc news,10,1,0.16772250831127167
abc news,10,2,0.1812688410282135
abc news,10,3,0.229068785905838
abc news,10,4,0.16253556311130524
abc news,11,0,0.25940415263175964
abc news,11,1,0.16772255301475525
abc news,11,2,0.1812688112258911
abc news,11,3,0.229068785905838
abc news,11,4,0.16253562271595
abc news,12,0,0.25940412282943726
abc news,12,1,0.16772256791591644
abc news,12,2,0.18126878142356873
abc news,12,3,0.2290688008069992
abc news,12,4,0.1625356674194336
abc news,13,0,0.25940412282943726
abc news,13,1,0.16772259771823883
abc news,13,2,0.18126876652240753
abc news,13,3,0.2290688008069992
abc news,13,4,0.16253569722175598
abc news,14,0,0.2594040632247925
abc news,14,1,0.16772259771823883
abc news,14,2,0.18126876652240753
abc news,14,3,0.2290688008069992
abc news,14,4,0.16253569722175598
abc news,15,0,0.25940412282943726
abc news,15,1,0.16772261261940002
abc news,15,2,0.18126876652240753
abc news,15,3,0.22906886041164398
abc news,15,4,0.16253571212291718
abc news,16,0,0.2594040334224701
abc news,16,1,0.16772259771823883
abc news,16,2,0.18126875162124634
abc news,16,3,0.2290688008069992
abc news,16,4,0.16253571212291718
abc news,17,0,0.2594040334224701
abc news,17,1,0.16772261261940002
abc news,17,2,0.18126876652240753
abc news,17,3,0.22906886041164398
abc news,17,4,0.16253574192523956
abc news,18,0,0.2594040334224701
abc news,18,1,0.16772261261940002
abc news,18,2,0.18126876652240753
abc news,18,3,0.22906886041164398
abc news,18,4,0.16253574192523956
abc news,19,0,0.2594040334224701
abc news,19,1,0.16772261261940002
abc news,19,2,0.18126876652240753
abc news,19,3,0.22906886041164398
abc news,19,4,0.16253574192523956
the star,0,0,0.25964629650115967
the star,0,1,0.16762448847293854
the star,0,2,0.18063846230506897
the star,0,3,0.2296457141637802
the star,0,4,0.16244500875473022
the star,1,0,0.2597736120223999
the star,1,1,0.1676463484764099
the star,1,2,0.18078425526618958
the star,1,3,0.22950156033039093
the star,1,4,0.1622941941022873
the star,2,0,0.2595115005970001
the star,2,1,0.16777628660202026
the star,2,2,0.18116456270217896
