time,topic,topic_value,source
8,7,0.10494789481163025,media
8,8,0.0646045133471489,media
8,9,0.04270867630839348,media
9,0,0.11331157386302948,media
9,1,0.09685330092906952,media
9,2,0.03805717080831528,media
9,3,0.2770896255970001,media
9,4,0.03625531867146492,media
9,5,0.13446012139320374,media
9,6,0.09947919845581055,media
9,7,0.10385998338460922,media
9,8,0.06579062342643738,media
9,9,0.03484288975596428,media
10,0,0.1117965430021286,media
10,1,0.07050976902246475,media
10,2,0.04308781400322914,media
10,3,0.3581555187702179,media
10,4,0.028986956924200058,media
10,5,0.09255899488925934,media
10,6,0.10783255100250244,media
10,7,0.09394761919975281,media
10,8,0.0647086501121521,media
10,9,0.028415661305189133,media
11,0,0.11002244800329208,media
11,1,0.054472554475069046,media
11,2,0.05748516693711281,media
11,3,0.38182100653648376,media
11,4,0.025339949876070023,media
11,5,0.06567524373531342,media
11,6,0.12310055643320084,media
11,7,0.08498803526163101,media
11,8,0.07097277790307999,media
11,9,0.026122312992811203,media
12,0,0.10892949998378754,media
12,1,0.044008173048496246,media
12,2,0.08913403749465942,media
12,3,0.33809250593185425,media
12,4,0.02522341161966324,media
12,5,0.049082715064287186,media
12,6,0.15256892144680023,media
12,7,0.07842357456684113,media
12,8,0.08876903355121613,media
12,9,0.025768106803297997,media
13,0,0.1054963693022728,media
13,1,0.03907479718327522,media
13,2,0.13240382075309753,media
13,3,0.26989465951919556,media
13,4,0.02586609311401844,media
13,5,0.03970281779766083,media
13,6,0.18008558452129364,media
13,7,0.07355620712041855,media
13,8,0.10801225155591965,media
13,9,0.025907393544912338,media
14,0,0.10093294084072113,media
14,1,0.037832826375961304,media
14,2,0.1705014854669571,media
14,3,0.21599143743515015,media
14,4,0.02628641203045845,media
14,5,0.035343412309885025,media
14,6,0.19667518138885498,media
14,7,0.06970525532960892,media
14,8,0.120462566614151,media
14,9,0.02626827545464039,media
15,0,0.0994565486907959,media
15,1,0.037533123046159744,media
15,2,0.1920788586139679,media
15,3,0.18596510589122772,media
15,4,0.027390403673052788,media
15,5,0.03338950127363205,media
15,6,0.20295937359333038,media
15,7,0.06780724227428436,media
15,8,0.127011239528656,media
15,9,0.026408769190311432,media
16,0,0.10020405054092407,media
16,1,0.03749433904886246,media
16,2,0.1996464878320694,media
16,3,0.17324654757976532,media
16,4,0.028527604416012764,media
16,5,0.03274000063538551,media
16,6,0.20403248071670532,media
16,7,0.06739285588264465,media
16,8,0.13053274154663086,media
16,9,0.026182614266872406,media
17,0,0.10125745832920074,media
17,1,0.037606194615364075,media
17,2,0.20140258967876434,media
17,3,0.16812333464622498,media
17,4,0.029273297637701035,media
17,5,0.03265300765633583,media
17,6,0.2042195051908493,media
17,7,0.06733866780996323,media
17,8,0.1322932243347168,media
17,9,0.025832749903202057,media
18,0,0.10229837894439697,media
18,1,0.03772483021020889,media
18,2,0.2012721300125122,media
18,3,0.16580641269683838,media
18,4,0.029797537252306938,media
18,5,0.032674964517354965,media
18,6,0.2043045312166214,media
18,7,0.06731211394071579,media
18,8,0.13332150876522064,media
18,9,0.025487689301371574,media
