,0,1,2,3,4,5,6,7,8,9
22,0.0030232742,0.012594555,0.013829467,0.003843632,0.0048652776,0.0076976395,0.008909225,0.0072960374,0.010726608,0.007046751
23,0.006252778,0.009556474,0.022080932,0.03594181,0.029372139,0.0062002125,0.008839457,0.0078306785,0.003692932,0.03297286
24,0.0035990672,0.0078841215,0.006162317,0.006413268,0.004686328,0.0054269717,0.0043658293,0.005880231,0.0028334372,0.0011018398
25,0.0022841159,0.007877441,0.0037415028,0.008248763,0.009036412,0.006881875,0.0026149054,0.0023813457,0.0040219384,0.004529799
26,0.0040868497,0.0073597436,0.0020392297,0.0049207136,0.007886792,0.0068165525,0.004809514,0.0046149055,0.0048582875,0.0013347585
27,0.005206376,0.0069932994,0.008371475,0.007487742,0.011978188,0.0056082685,0.00548458,0.010037585,0.0031615882,0.006496472
28,0.006435833,0.0067522423,0.0074538756,0.0028863768,0.003636147,0.0076960116,0.008595052,0.0072998777,0.0059909853,0.005192648
29,0.004119775,0.0066407677,0.0037161433,0.006878677,0.0028372842,0.0065784305,0.004570977,0.002874486,0.0020447474,0.0020350574
30,0.0039873803,0.006586059,0.0055923765,0.0045148223,0.0069220136,0.00631211,0.0027276238,0.0050755115,0.007760359,0.0035474217
31,0.0023712076,0.0065528736,0.0013890812,0.0020979377,0.002833315,0.004479102,0.0029936829,0.0026396257,0.003480164,0.003255377
32,0.002430893,0.0065027867,0.007829421,0.004078428,0.0060941754,0.0022363833,0.0051827934,0.00630211,0.004017155,0.004695466
33,0.0053447085,0.0017323557,0.010618499,0.0030186612,0.008640743,0.012171489,0.008850968,0.0078023183,0.008825015,0.007954044
34,0.0059006405,0.0025281145,0.009563144,0.0039526112,0.0054128747,0.0017230666,0.007657207,0.0044879816,0.011420286,0.0030093638
35,0.0029657632,0.0032807733,0.008123337,0.0023628233,0.0063692704,0.007200933,0.0075491527,0.006472292,0.005627084,0.0038007987
36,0.005866733,0.0020150163,0.007842318,0.0056666285,0.004290162,0.0021052286,0.0059247897,0.0036251724,0.009761068,0.009050425
37,0.0051319557,0.003983308,0.0072154356,0.0073175146,0.0056457534,0.008487973,0.0046821106,0.0031188282,0.0021937024,0.0025941816
38,0.0033916598,0.006410965,0.0067369053,0.0070737293,0.004241256,0.0073697316,0.0028661378,0.0020722758,0.006924488,0.012310349
39,0.0036910435,0.0022852963,0.006168329,0.002130406,0.0024771413,0.0032281198,0.005101083,0.0025593985,0.0026670254,0.0025816923
40,0.0028728822,0.0021896607,0.0061667645,0.0026175305,0.006013984,0.0040439623,0.0029107817,0.0035423439,0.004187735,0.002571502
41,0.0050436803,0.0015876101,0.0025992645,0.009414697,0.0020454915,0.004766754,0.005388767,0.0041310936,0.0059510944,0.007418615
42,0.006511473,0.0046777576,0.0044937753,0.008677345,0.007760866,0.0072023226,0.0052593383,0.0058451686,0.006008821,0.009044225
43,0.0013230109,0.001888226,0.0055349697,0.008040948,0.005850821,0.0075776572,0.010099674,0.009136296,0.004156795,0.0040601953
44,0.002850999,0.0032593838,0.0061228457,0.007191037,0.0038828393,0.002778554,0.007019189,0.003272278,0.004077109,0.004176879
45,0.0029653115,0.0044679977,0.002258432,0.006819155,0.005133282,0.005067933,0.007154165,0.006023781,0.004409207,0.004794187
46,0.004900108,0.0034078655,0.0039728745,0.0038523278,0.024137832,0.008510112,0.005677046,0.019674025,0.01740892,0.006917505
47,0.006914428,0.0023017998,0.004664439,0.005148809,0.010566966,0.0072240992,0.0032740887,0.010531822,0.0044948612,0.0036834916
48,0.0032241046,0.0034756588,0.0016471035,0.0026199394,0.0030632422,0.0023614906,0.008560607,0.00389284,0.004737725,0.0031826405
49,0.0064419443,0.0026865348,0.0049879197,0.0053360523,0.0041190027,0.0028203058,0.006872124,0.007425684,0.00439063,0.005151323
50,0.0028612611,0.005514501,0.0016622622,0.004731051,0.002560912,0.0054684435,0.0065516406,0.0024559181,0.0033379004,0.003870801
51,0.006578969,0.002289717,0.005828728,0.0049965456,0.0074257446,0.0022666585,0.0064028255,0.008699766,0.003762624,0.0072851707
52,0.0029535992,0.0022179503,0.001636027,0.0026649479,0.0030854382,0.0023170395,0.0031044816,0.0041107303,0.006917881,0.00459125
53,0.0025250167,0.0036498394,0.0044429633,0.0044540325,0.0013636808,0.0017902296,0.0029240893,0.0030240216,0.0061204615,0.0034126511
54,0.0019623495,0.0032446424,0.0033942987,0.0039476925,0.00490452,0.0042854194,0.0041627074,0.0012059449,0.006047119,0.0031222543
