time,topic,topic_value,source
16,5,0.10004659742116928,sbs news
16,6,0.09848670661449432,sbs news
16,7,0.09634365886449814,sbs news
16,8,0.10041927546262741,sbs news
16,9,0.09831643104553223,sbs news
17,0,0.10147564858198166,sbs news
17,1,0.10083182156085968,sbs news
17,2,0.10156360268592834,sbs news
17,3,0.10388940572738647,sbs news
17,4,0.09862644970417023,sbs news
17,5,0.1000465452671051,sbs news
17,6,0.09848682582378387,sbs news
17,7,0.09634418040513992,sbs news
17,8,0.10041917860507965,sbs news
17,9,0.09831634163856506,sbs news
18,0,0.10147569328546524,sbs news
18,1,0.1008317768573761,sbs news
18,2,0.10156399011611938,sbs news
18,3,0.10388925671577454,sbs news
18,4,0.09862609952688217,sbs news
18,5,0.10004644840955734,sbs news
18,6,0.098486989736557,sbs news
18,7,0.09634445607662201,sbs news
18,8,0.10041913390159607,sbs news
18,9,0.09831628948450089,sbs news
19,0,0.10147571563720703,sbs news
19,1,0.10083170235157013,sbs news
19,2,0.10156423598527908,sbs news
19,3,0.10388907790184021,sbs news
19,4,0.09862581640481949,sbs news
19,5,0.10004635900259018,sbs news
19,6,0.09848708659410477,sbs news
19,7,0.09634461998939514,sbs news
19,8,0.1004190593957901,sbs news
19,9,0.09831622242927551,sbs news
0,0,0.1015055775642395,msn news
0,1,0.10083364695310593,msn news
0,2,0.10136929899454117,msn news
0,3,0.10372402518987656,msn news
0,4,0.0988297313451767,msn news
0,5,0.09997113049030304,msn news
0,6,0.09869158267974854,msn news
0,7,0.09663514792919159,msn news
0,8,0.10000288486480713,msn news
0,9,0.09843698889017105,msn news
1,0,0.10147436708211899,msn news
1,1,0.10084497183561325,msn news
1,2,0.10132653266191483,msn news
1,3,0.10364136099815369,msn news
1,4,0.09895408153533936,msn news
1,5,0.09998343139886856,msn news
1,6,0.0986432433128357,msn news
1,7,0.09654992073774338,msn news
1,8,0.10021277517080307,msn news
1,9,0.09836937487125397,msn news
2,0,0.10145283490419388,msn news
2,1,0.1008153110742569,msn news
2,2,0.10135375708341599,msn news
2,3,0.1037394106388092,msn news
2,4,0.09885508567094803,msn news
2,5,0.09999701380729675,msn news
2,6,0.09865711629390717,msn news
2,7,0.09647311270236969,msn news
2,8,0.10020075738430023,msn news
2,9,0.09845555573701859,msn news
3,0,0.10145140439271927,msn news
3,1,0.10079903900623322,msn news
3,2,0.1014494001865387,msn news
3,3,0.10389386117458344,msn news
3,4,0.09878143668174744,msn news
3,5,0.10003810375928879,msn news
3,6,0.09848344326019287,msn news
3,7,0.09638015925884247,msn news
3,8,0.10034757107496262,msn news
3,9,0.0983758494257927,msn news
4,0,0.10146981477737427,msn news
4,1,0.10081535577774048,msn news
4,2,0.10149168968200684,msn news
4,3,0.10394611209630966,msn news
4,4,0.0987400934100151,msn news
4,5,0.10006216913461685,msn news
4,6,0.09839215129613876,msn news
4,7,0.09632888436317444,msn news
4,8,0.10039933025836945,msn news
4,9,0.098354272544384,msn news
5,0,0.10148375481367111,msn news
5,1,0.10083179920911789,msn news
5,2,0.1015055775642395,msn news
5,3,0.10395657271146774,msn news
5,4,0.09871483594179153,msn news
5,5,0.10006990283727646,msn news
5,6,0.09836698323488235,msn news
5,7,0.09630969166755676,msn news
5,8,0.10040797293186188,msn news
5,9,0.09835305064916611,msn news
6,0,0.10149060189723969,msn news
6,1,0.10084100812673569,msn news
6,2,0.1015116274356842,msn news
6,3,0.10395342856645584,msn news
6,4,0.09869734942913055,msn news
6,5,0.10006976127624512,msn news
6,6,0.09837035834789276,msn news
6,7,0.09630578756332397,msn news
6,8,0.10040690004825592,msn news
6,9,0.09835319221019745,msn news
7,0,0.10149289667606354,msn news
7,1,0.10084468871355057,msn news
7,2,0.10151717066764832,msn news
7,3,0.10394564270973206,msn news
7,4,0.0986836776137352,msn news
7,5,0.10006680339574814,msn news
7,6,0.09838400781154633,msn news
7,7,0.09630826860666275,msn news
7,8,0.10040558129549026,msn news
7,9,0.09835122525691986,msn news
8,0,0.10149236768484116,msn news
8,1,0.10084506869316101,msn news
8,2,0.10152360796928406,msn news
8,3,0.10393618047237396,msn news
8,4,0.09867203235626221,msn news
8,5,0.10006300359964371,msn news
8,6,0.09840127825737,msn news
8,7,0.09631345421075821,msn news
8,8,0.1004057228565216,msn news
8,9,0.09834735840559006,msn news
9,0,0.1014900878071785,msn news
9,1,0.10084355622529984,msn news
9,2,0.10153075307607651,msn news
9,3,0.10392629355192184,msn news
9,4,0.09866177290678024,msn news
9,5,0.10005916655063629,msn news
9,6,0.09841945767402649,msn news
9,7,0.09631960839033127,msn news
9,8,0.10040723532438278,msn news
9,9,0.0983421728014946,msn news
10,0,0.10148682445287704,msn news
10,1,0.10084112733602524,msn news
10,2,0.10153789073228836,msn news
10,3,0.10391697287559509,msn news
10,4,0.0986529067158699,msn news
10,5,0.10005570948123932,msn news
10,6,0.09843682497739792,msn news
10,7,0.09632574021816254,msn news
10,8,0.10040967166423798,msn news
10,9,0.09833640605211258,msn news
11,0,0.10148343443870544,msn news
11,1,0.10083850473165512,msn news
11,2,0.10154445469379425,msn news
11,3,0.10390909761190414,msn news
11,4,0.0986456423997879,msn news
11,5,0.10005289316177368,msn news
11,6,0.09845184534788132,msn news
11,7,0.09633113443851471,msn news
11,8,0.10041240602731705,msn news
11,9,0.09833084791898727,msn news
12,0,0.10148048400878906,msn news
12,1,0.10083619505167007,msn news
12,2,0.10154992341995239,msn news
12,3,0.10390295088291168,msn news
12,4,0.09863995015621185,msn news
12,5,0.10005076974630356,msn news
12,6,0.09846349060535431,msn news
12,7,0.09633536636829376,msn news
12,8,0.10041479766368866,msn news
12,9,0.09832613915205002,msn news
13,0,0.10147838294506073,msn news
13,1,0.10083448886871338,msn news
13,2,0.10155418515205383,msn news
13,3,0.10389851778745651,msn news
13,4,0.09863574057817459,msn news
13,5,0.10004933923482895,msn news
13,6,0.09847179800271988,msn news
13,7,0.09633844345808029,msn news
13,8,0.10041659325361252,msn news
13,9,0.09832260012626648,msn news
14,0,0.10147702693939209,msn news
14,1,0.10083333402872086,msn news
14,2,0.10155732929706573,msn news
14,3,0.10389547049999237,msn news
14,4,0.09863270819187164,msn news
14,5,0.10004840791225433,msn news
14,6,0.0984773188829422,msn news
14,7,0.09634055197238922,msn news
14,8,0.10041779279708862,msn news
14,9,0.09832018613815308,msn news
15,0,0.10147625207901001,msn news
15,1,0.10083258897066116,msn news
15,2,0.10155955702066422,msn news
15,3,0.10389336943626404,msn news
15,4,0.09863056987524033,msn news
15,5,0.10004773736000061,msn news
15,6,0.09848086535930634,msn news
15,7,0.09634195268154144,msn news
15,8,0.10041846334934235,msn news
15,9,0.09831861406564713,msn news
16,0,0.10147588700056076,msn news
16,1,0.10083218663930893,msn news
16,2,0.10156108438968658,msn news
16,3,0.10389195382595062,msn news
16,4,0.09862906485795975,msn news
16,5,0.10004731267690659,msn news
16,6,0.09848309308290482,msn news
16,7,0.09634292125701904,msn news
16,8,0.100418820977211,msn news
16,9,0.09831765294075012,msn news
17,0,0.10147571563720703,msn news
17,1,0.10083194077014923,msn news
17,2,0.10156217217445374,msn news
17,3,0.10389101505279541,msn news
17,4,0.09862799942493439,msn news
17,5,0.10004699975252151,msn news
17,6,0.09848455339670181,msn news
17,7,0.09634353965520859,msn news
17,8,0.10041900724172592,msn news
17,9,0.09831706434488297,msn news
18,0,0.10147567093372345,msn news
18,1,0.10083179920911789,msn news
18,2,0.10156290233135223,msn news
18,3,0.1038903221487999,msn news
18,4,0.09862720221281052,msn news
18,5,0.10004676133394241,msn news
18,6,0.09848549216985703,msn news
18,7,0.09634395688772202,msn news
18,8,0.1004190593957901,msn news
18,9,0.09831669181585312,msn news
19,0,0.10147567093372345,msn news
19,1,0.10083174705505371,msn news
19,2,0.101563461124897,msn news
19,3,0.1038898453116417,msn news
19,4,0.09862666577100754,msn news
19,5,0.10004659742116928,msn news
19,6,0.09848610311746597,msn news
19,7,0.09634425491094589,msn news
19,8,0.10041908174753189,msn news
19,9,0.09831647574901581,msn news
0,0,0.1015055775642395,rnz
0,1,0.10083364695310593,rnz
0,2,0.10136929899454117,rnz
0,3,0.10372402518987656,rnz
0,4,0.0988297313451767,rnz
0,5,0.09997113049030304,rnz
0,6,0.09869158267974854,rnz
0,7,0.09663514792919159,rnz
0,8,0.10000288486480713,rnz
0,9,0.09843698889017105,rnz
1,0,0.10147436708211899,rnz
1,1,0.10084497183561325,rnz
1,2,0.10132653266191483,rnz
1,3,0.10364136099815369,rnz
1,4,0.09895408153533936,rnz
1,5,0.09998343139886856,rnz
1,6,0.0986432433128357,rnz
1,7,0.09654992073774338,rnz
1,8,0.10021277517080307,rnz
1,9,0.09836937487125397,rnz
2,0,0.10147334635257721,rnz
2,1,0.10082501918077469,rnz
2,2,0.10136359184980392,rnz
2,3,0.10371658205986023,rnz
2,4,0.0988338515162468,rnz
2,5,0.09999889880418777,rnz
2,6,0.09866857528686523,rnz
2,7,0.09647016227245331,rnz
2,8,0.10018632560968399,rnz
2,9,0.09846372157335281,rnz
3,0,0.10146071761846542,rnz
3,1,0.10080288350582123,rnz
3,2,0.10145895183086395,rnz
3,3,0.10387971997261047,rnz
3,4,0.09876631945371628,rnz
3,5,0.10003910213708878,rnz
3,6,0.09849509596824646,rnz
3,7,0.09638048708438873,rnz
3,8,0.10034073144197464,rnz
3,9,0.09837605804204941,rnz
4,0,0.10147303342819214,rnz
4,1,0.10081595927476883,rnz
4,2,0.10150051862001419,rnz
4,3,0.1039329320192337,rnz
4,4,0.09872674196958542,rnz
4,5,0.10006073862314224,rnz
4,6,0.09840913861989975,rnz
4,7,0.09633313864469528,rnz
4,8,0.10039624571800232,rnz
4,9,0.09835147857666016,rnz
5,0,0.10148273408412933,rnz
5,1,0.10082985460758209,rnz
5,2,0.1015148013830185,rnz
5,3,0.10394237190485,rnz
5,4,0.09870141744613647,rnz
5,5,0.10006639361381531,rnz
5,6,0.09838996827602386,rnz
5,7,0.09631708264350891,rnz
5,8,0.10040775686502457,rnz
5,9,0.09834763407707214,rnz
6,0,0.1014861986041069,rnz
6,1,0.10083699226379395,rnz
6,2,0.10152193903923035,rnz
6,3,0.10393776744604111,rnz
6,4,0.09868349134922028,rnz
6,5,0.10006484389305115,rnz
6,6,0.09839876741170883,rnz
6,7,0.09631557017564774,rnz
6,8,0.10040933638811111,rnz
6,9,0.09834515303373337,rnz
7,0,0.1014857143163681,rnz
7,1,0.10083898901939392,rnz
7,2,0.10152854770421982,rnz
7,3,0.10392896831035614,rnz
7,4,0.09866965562105179,rnz
7,5,0.1000610962510109,rnz
7,6,0.09841624647378922,rnz
7,7,0.09631963074207306,rnz
7,8,0.1004103422164917,rnz
7,9,0.09834090620279312,rnz
8,0,0.10148084908723831,rnz
8,1,0.1008373275399208,rnz
8,2,0.10153781622648239,rnz
8,3,0.10391035676002502,rnz
8,4,0.09865455329418182,rnz
8,5,0.10005346685647964,rnz
8,6,0.09844935685396194,rnz
8,7,0.09632883965969086,rnz
8,8,0.10041587799787521,rnz
8,9,0.09833143651485443,rnz
9,0,0.10147685557603836,rnz
9,1,0.10083463788032532,rnz
9,2,0.10154689848423004,rnz
9,3,0.10389970988035202,rnz
9,4,0.09864361584186554,rnz
9,5,0.10004960000514984,rnz
9,6,0.09847024828195572,rnz
9,7,0.09633529186248779,rnz
9,8,0.10041975229978561,rnz
9,9,0.09832344204187393,rnz
10,0,0.10147547721862793,rnz
10,1,0.10083326697349548,rnz
10,2,0.10155343264341354,rnz
10,3,0.10389373451471329,rnz
10,4,0.09863651543855667,rnz
10,5,0.100047767162323,rnz
10,6,0.09848058223724365,rnz
10,7,0.09633883088827133,rnz
10,8,0.10042138397693634,rnz
10,9,0.09831898659467697,rnz
11,0,0.10147545486688614,rnz
11,1,0.10083290189504623,rnz
11,2,0.10155757516622543,rnz
11,3,0.10389044135808945,rnz
11,4,0.09863216429948807,rnz
11,5,0.10004688054323196,rnz
11,6,0.09848523139953613,rnz
11,7,0.09634069353342056,rnz
11,8,0.10042164474725723,rnz
11,9,0.09831699728965759,rnz
12,0,0.10147590935230255,rnz
12,1,0.100832998752594,rnz
12,2,0.10156004130840302,rnz
12,3,0.1038883626461029,rnz
12,4,0.0986294373869896,rnz
12,5,0.10004628449678421,rnz
12,6,0.09848765283823013,rnz
12,7,0.09634172916412354,rnz
12,8,0.10042150318622589,rnz
12,9,0.09831612557172775,rnz
13,0,0.10147642344236374,rnz
13,1,0.10083319246768951,rnz
13,2,0.10156156867742538,rnz
13,3,0.10388702899217606,rnz
13,4,0.09862769395112991,rnz
13,5,0.10004588216543198,rnz
13,6,0.09848900884389877,rnz
13,7,0.09634232521057129,rnz
13,8,0.10042126476764679,rnz
13,9,0.0983157753944397,rnz
14,0,0.10147678107023239,rnz
14,1,0.10083331167697906,rnz
14,2,0.1015625149011612,rnz
14,3,0.10388615727424622,rnz
14,4,0.09862654656171799,rnz
14,5,0.10004554688930511,rnz
14,6,0.09848980605602264,rnz
14,7,0.09634264558553696,rnz
14,8,0.10042101889848709,rnz
14,9,0.09831556677818298,rnz
15,0,0.10147697478532791,rnz
15,1,0.10083338618278503,rnz
15,2,0.10156317055225372,rnz
15,3,0.1038857102394104,rnz
15,4,0.09862581640481949,rnz
15,5,0.10004537552595139,rnz
15,6,0.09849023073911667,rnz
15,7,0.09634292125701904,rnz
15,8,0.10042078047990799,rnz
15,9,0.09831556677818298,rnz
16,0,0.10147716850042343,rnz
16,1,0.10083343088626862,rnz
16,2,0.10156358033418655,rnz
16,3,0.10388531535863876,rnz
16,4,0.09862532466650009,rnz
16,5,0.10004521161317825,rnz
16,6,0.09849061071872711,rnz
16,7,0.09634310752153397,rnz
16,8,0.10042066127061844,rnz
16,9,0.0983155146241188,rnz
17,0,0.10147722065448761,rnz
17,1,0.10083340853452682,rnz
17,2,0.10156391561031342,rnz
17,3,0.10388519614934921,rnz
17,4,0.09862501919269562,rnz
17,5,0.10004513710737228,rnz
17,6,0.09849070012569427,rnz
17,7,0.09634324163198471,rnz
17,8,0.10042046755552292,rnz
17,9,0.09831556677818298,rnz
18,0,0.10147738456726074,rnz
18,1,0.1008334830403328,rnz
18,2,0.10156408697366714,rnz
18,3,0.10388486832380295,rnz
18,4,0.09862471371889114,rnz
18,5,0.10004499554634094,rnz
18,6,0.09849100559949875,rnz
18,7,0.09634330868721008,rnz
18,8,0.10042054206132889,rnz
18,9,0.09831546992063522,rnz
19,0,0.10147668421268463,rnz
19,1,0.10083264112472534,rnz
19,2,0.10156478732824326,rnz
19,3,0.10388702899217606,rnz
19,4,0.09862466156482697,rnz
19,5,0.10004573315382004,rnz
19,6,0.09848912805318832,rnz
19,7,0.0963439792394638,rnz
19,8,0.10041903704404831,rnz
19,9,0.09831612557172775,rnz
0,0,0.1015055775642395,daily ft
0,1,0.10083364695310593,daily ft
0,2,0.10136929899454117,daily ft
0,3,0.10372402518987656,daily ft
0,4,0.0988297313451767,daily ft
0,5,0.09997113049030304,daily ft
0,6,0.09869158267974854,daily ft
0,7,0.09663514792919159,daily ft
0,8,0.10000288486480713,daily ft
0,9,0.09843698889017105,daily ft
1,0,0.10147436708211899,daily ft
1,1,0.10084497183561325,daily ft
1,2,0.10132653266191483,daily ft
1,3,0.10364136099815369,daily ft
1,4,0.09895408153533936,daily ft
1,5,0.09998343139886856,daily ft
1,6,0.0986432433128357,daily ft
1,7,0.09654992073774338,daily ft
1,8,0.10021277517080307,daily ft
1,9,0.09836937487125397,daily ft
2,0,0.10145283490419388,daily ft
